id,external_id,amount,currency,status,failure_reason,payment_method,retry_count,checkout_duration,abandoned,lifetime_value,total_transactions,successful_payments,failed_payments,abandoned_checkouts,preferred_method,customer_segment,failure_history_ratio,success_history_ratio,abandonment_history_ratio,high_value_customer,high_amount,retry_pressure,simulated_recovery_probability,recovered,baseline_recovered,ai_strategy,strategy_multiplier,ai_recovery_probability,ai_recovered,baseline_recovered_amount,ai_recovered_amount,baseline_expected_recovery,ai_expected_recovery
cmtnys7a2021r3c6v8u9twzbx,TXN-00001655,1499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,1,569,True,38112.0,12,8,4,3,CARD,REGULAR,0.3076923076923077,0.6153846153846154,0.23076923076923078,0,0,0,0.4646153846153846,1,0,PAYMENT_LINK,1.12,0.5203692307692308,1,0.0,1499.0,501.45009230769233,780.0334769230769
cmtnys7ff021s3c6v55h4amsn,TXN-00001656,9999.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,3,543,False,59904.0,23,13,10,2,NETBANKING,NEW,0.4166666666666667,0.5416666666666666,0.08333333333333333,1,1,1,0.33458333333333323,1,0,PAYMENT_LINK,1.12,0.37473333333333325,0,0.0,0.0,2408.7590999999993,3746.958599999999
cmtnys828021w3c6vpwbzd7gh,TXN-00001660,799.0,INR,FAILED,INSUFFICIENT_FUNDS,CARD,2,253,False,8091.0,5,3,2,3,WALLET,NEW,0.3333333333333333,0.5,0.5,0,0,1,0.25499999999999995,0,0,PAYMENT_LINK,1.12,0.28559999999999997,1,0.0,799.0,146.69639999999995,228.19439999999997
cmtnys8an021y3c6vhfprj99z,TXN-00001662,24999.0,INR,FAILED,TIMEOUT,CARD,2,119,False,49381.0,22,19,3,3,NETBANKING,HIGH_VALUE,0.13043478260869565,0.8260869565217391,0.13043478260869565,0,1,1,0.5239130434782608,0,0,RETRY_PAYMENT,0.9,0.47152173913043477,1,0.0,24999.0,9430.05756521739,11787.571956521739
cmtnys8jr02203c6vgos6ok45,TXN-00001664,24999.0,INR,FAILED,BANK_DECLINE,CARD,3,74,False,10641.0,5,3,2,2,WALLET,NEW,0.3333333333333333,0.5,0.3333333333333333,0,1,1,0.27166666666666667,0,0,RETRY_PAYMENT,0.9,0.2445,0,0.0,0.0,4889.8044,6112.2555
cmtnys8sd02223c6vcnrxcwz1,TXN-00001666,1499.0,INR,FAILED,BANK_DECLINE,NETBANKING,3,503,False,36080.0,28,16,12,4,WALLET,NEW,0.41379310344827586,0.5517241379310345,0.13793103448275862,0,0,1,0.33206896551724135,0,0,RETRY_PAYMENT,0.9,0.2988620689655172,0,0.0,0.0,358.3953931034482,447.99424137931027
cmtnysa6h02243c6vo9per5mj,TXN-00001668,499.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,1,339,False,58688.0,21,14,7,3,UPI,REGULAR,0.3181818181818182,0.6363636363636364,0.13636363636363635,1,0,0,0.4477272727272727,0,0,PAYMENT_LINK,1.12,0.5014545454545455,1,0.0,499.0,160.85945454545455,250.2258181818182
cmtnysauy02273c6v9nrqslsw,TXN-00001671,2499.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,553,False,10263.0,17,11,6,3,NETBANKING,REGULAR,0.3333333333333333,0.6111111111111112,0.16666666666666666,0,0,1,0.2961111111111111,0,1,PAYMENT_LINK,1.12,0.33164444444444446,1,2499.0,2499.0,532.7868,828.7794666666667
cmtnysb7v022a3c6v7tkr04hu,TXN-00001674,999.0,INR,ABANDONED,NETWORK_ERROR,UPI,0,211,True,49410.0,26,15,11,2,NETBANKING,NEW,0.4074074074074074,0.5555555555555556,0.07407407407407407,0,0,0,0.5803703703703704,1,0,RETRY_PAYMENT,0.9,0.5223333333333334,1,0.0,999.0,417.4488,521.8110000000001
cmtnysbc2022b3c6vh2m5xro0,TXN-00001675,3499.0,INR,FAILED,USER_ABANDONED,NETBANKING,0,194,False,46016.0,23,16,7,5,UPI,REGULAR,0.2916666666666667,0.6666666666666666,0.20833333333333334,0,0,0,0.49208333333333326,0,0,RETRY_PAYMENT,0.9,0.44287499999999996,1,0.0,3499.0,1239.6956999999998,1549.6196249999998
cmtnysbks022d3c6vld1z61k7,TXN-00001677,2499.0,INR,FAILED,NETWORK_ERROR,WALLET,2,164,False,44704.0,16,11,5,1,CARD,REGULAR,0.29411764705882354,0.6470588235294118,0.058823529411764705,0,0,1,0.4917647058823529,1,0,RETRY_PAYMENT,0.9,0.4425882352941176,0,0.0,0.0,884.8223999999999,1106.028
cmtnysc3z022h3c6v2orq8lfl,TXN-00001681,24999.0,INR,ABANDONED,CARD_EXPIRED,CARD,2,23,True,17930.0,17,10,7,1,NETBANKING,NEW,0.3888888888888889,0.5555555555555556,0.05555555555555555,0,1,1,0.235,0,1,SEND_EMAIL,0.82,0.19269999999999998,0,24999.0,0.0,4229.8308,4817.3072999999995
cmtnysco3022l3c6vjzz354aq,TXN-00001685,999.0,INR,ABANDONED,NETWORK_ERROR,WALLET,2,387,True,59784.0,21,12,9,3,WALLET,NEW,0.4090909090909091,0.5454545454545454,0.13636363636363635,1,0,1,0.6313636363636363,0,0,RETRY_PAYMENT,0.9,0.5682272727272727,0,0.0,0.0,454.1272363636363,567.6590454545454
cmtnyscxe022n3c6vxd2rofn9,TXN-00001687,9999.0,INR,FAILED,INSUFFICIENT_FUNDS,UPI,0,322,False,27835.0,28,19,9,1,WALLET,REGULAR,0.3103448275862069,0.6551724137931034,0.034482758620689655,0,1,0,0.3837931034482759,0,0,PAYMENT_LINK,1.12,0.42984827586206903,0,0.0,0.0,2763.0340137931034,4298.052910344828
cmtnysdcu022q3c6vaqyf8pz1,TXN-00001690,1999.0,INR,FAILED,BANK_DECLINE,NETBANKING,0,556,False,49381.0,22,19,3,3,NETBANKING,HIGH_VALUE,0.13043478260869565,0.8260869565217391,0.13043478260869565,0,0,0,0.6239130434782609,1,1,RETRY_PAYMENT,0.9,0.5615217391304349,1,1999.0,1999.0,897.9855652173914,1122.4819565217394
cmtnysdrt022t3c6v7xu7vuzt,TXN-00001693,999.0,INR,FAILED,CARD_EXPIRED,NETBANKING,3,423,False,54010.0,17,11,6,2,WALLET,REGULAR,0.3333333333333333,0.6111111111111112,0.1111111111111111,1,0,1,0.32166666666666666,0,0,SEND_EMAIL,0.82,0.26376666666666665,1,0.0,999.0,231.36839999999998,263.5029
cmtnysdwf022u3c6vxja90lvx,TXN-00001694,299.0,INR,FAILED,USER_ABANDONED,CARD,2,410,False,7476.0,4,3,1,5,UPI,HIGH_VALUE,0.2,0.6,1.0,0,0,1,0.32999999999999996,0,0,RETRY_PAYMENT,0.9,0.297,0,0.0,0.0,71.04239999999999,88.803
cmtnyseg0022y3c6v71calcsk,TXN-00001698,7999.0,INR,FAILED,CARD_EXPIRED,NETBANKING,0,539,False,29688.0,14,12,2,3,WALLET,HIGH_VALUE,0.13333333333333333,0.8,0.2,0,1,0,0.39,1,0,SEND_EMAIL,0.82,0.3198,0,0.0,0.0,2246.1192,2558.0802
cmtnysep402303c6v3jf2m2v8,TXN-00001700,499.0,INR,ABANDONED,AUTHENTICATION_FAILED,UPI,1,581,True,24448.0,18,16,2,3,UPI,HIGH_VALUE,0.10526315789473684,0.8421052631578947,0.15789473684210525,0,0,0,0.5389473684210525,1,0,PAYMENT_LINK,1.12,0.6036210526315788,0,0.0,0.0,193.63301052631573,301.20690526315786
cmtnysetd02313c6vosn4dxqe,TXN-00001701,499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,NETBANKING,3,34,True,3313.0,3,1,2,1,UPI,AT_RISK,0.5,0.25,0.25,0,0,1,0.20249999999999996,0,1,PAYMENT_LINK,1.12,0.22679999999999997,1,499.0,499.0,72.75419999999998,113.17319999999998
cmtnysfgm02363c6v7limw0qe,TXN-00001706,299.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,2,58,False,73200.0,22,15,7,1,WALLET,REGULAR,0.30434782608695654,0.6521739130434783,0.043478260869565216,1,0,1,0.46304347826086956,0,0,PAYMENT_LINK,1.12,0.5186086956521739,0,0.0,0.0,99.68399999999998,155.064
cmtnysfm202373c6vwql1bag9,TXN-00001707,299.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,0,118,False,58942.0,19,13,6,5,WALLET,REGULAR,0.3,0.65,0.25,1,0,0,0.5425000000000001,1,1,PAYMENT_LINK,1.12,0.6076000000000001,1,299.0,299.0,116.78940000000001,181.67240000000004
cmtnysfwb02393c6v4ug6a2r2,TXN-00001709,3499.0,INR,ABANDONED,BANK_DECLINE,WALLET,3,127,True,58942.0,19,13,6,5,WALLET,REGULAR,0.3,0.65,0.25,1,0,1,0.5525,0,0,SEND_WHATSAPP,1.05,0.580125,0,0.0,0.0,1391.9022,2029.857375
cmtnysga6023c3c6v6xbjrno2,TXN-00001712,9999.0,INR,ABANDONED,AUTHENTICATION_FAILED,NETBANKING,1,233,True,31104.0,23,9,14,3,NETBANKING,AT_RISK,0.5833333333333334,0.375,0.125,0,1,0,0.3137499999999999,1,0,PAYMENT_LINK,1.12,0.35139999999999993,1,0.0,9999.0,2258.774099999999,3513.6485999999995
cmtnysgjb023e3c6vya6t5myg,TXN-00001714,3499.0,INR,FAILED,BANK_DECLINE,NETBANKING,3,467,False,11340.0,26,18,8,5,CARD,REGULAR,0.2962962962962963,0.6666666666666666,0.18518518518518517,0,0,1,0.3737037037037036,1,0,RETRY_PAYMENT,0.9,0.33633333333333326,0,0.0,0.0,941.4642666666663,1176.830333333333
cmtnysgt2023g3c6vbuemv9pu,TXN-00001716,3499.0,INR,FAILED,USER_ABANDONED,CARD,2,475,False,32592.0,20,8,12,1,NETBANKING,AT_RISK,0.5714285714285714,0.38095238095238093,0.047619047619047616,0,0,1,0.31476190476190474,1,1,RETRY_PAYMENT,0.9,0.28328571428571425,0,3499.0,0.0,792.9733714285713,991.2167142857141
cmtnyshjo023m3c6vrwuex28a,TXN-00001722,4999.0,INR,FAILED,USER_ABANDONED,NETBANKING,3,93,False,12470.0,9,5,4,0,NETBANKING,NEW,0.4,0.5,0.0,0,0,1,0.39499999999999996,1,0,RETRY_PAYMENT,0.9,0.3555,0,0.0,0.0,1421.7156,1777.1444999999999
cmtnyshtf023o3c6vo0sglu9x,TXN-00001724,1999.0,INR,ABANDONED,CARD_EXPIRED,NETBANKING,0,397,True,23058.0,8,7,1,2,WALLET,HIGH_VALUE,0.1111111111111111,0.7777777777777778,0.2222222222222222,0,0,0,0.47555555555555545,1,0,SEND_EMAIL,0.82,0.38995555555555544,0,0.0,0.0,684.4575999999998,779.5211555555553
cmtnysi22023q3c6v7diazcy0,TXN-00001726,4999.0,INR,FAILED,CARD_EXPIRED,CARD,2,85,False,15246.0,19,11,8,4,WALLET,NEW,0.4,0.55,0.2,0,0,1,0.24749999999999994,1,0,SEND_EMAIL,0.82,0.20294999999999994,1,0.0,4999.0,890.8217999999997,1014.5470499999997
cmtnysipo023v3c6v924ryqyh,TXN-00001731,499.0,INR,ABANDONED,NETWORK_ERROR,NETBANKING,2,284,True,9156.0,9,6,3,2,WALLET,REGULAR,0.3,0.6,0.2,0,0,1,0.515,0,0,RETRY_PAYMENT,0.9,0.4635,1,0.0,499.0,185.0292,231.28650000000002
cmtnysiye023x3c6v99w1d8fe,TXN-00001733,299.0,INR,ABANDONED,CARD_EXPIRED,NETBANKING,2,71,True,10044.0,10,6,4,2,WALLET,NEW,0.36363636363636365,0.5454545454545454,0.18181818181818182,0,0,1,0.30363636363636354,1,0,SEND_EMAIL,0.82,0.24898181818181808,0,0.0,0.0,65.36683636363634,74.4455636363636
cmtnysjb702403c6vag2zsn8y,TXN-00001736,299.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,3,287,False,42752.0,24,16,8,3,CARD,REGULAR,0.32,0.64,0.12,0,0,1,0.27,0,0,PAYMENT_LINK,1.12,0.30240000000000006,0,0.0,0.0,58.125600000000006,90.41760000000002
cmtnysk7602473c6vuhhv4o6l,TXN-00001743,7999.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,0,559,False,16302.0,15,6,9,5,CARD,AT_RISK,0.5625,0.375,0.3125,0,1,0,0.24812499999999998,0,0,PAYMENT_LINK,1.12,0.27790000000000004,0,0.0,0.0,1429.0213499999998,2222.9221000000002
cmtnyskbi02483c6vo6i59390,TXN-00001744,24999.0,INR,ABANDONED,NETWORK_ERROR,CARD,3,578,True,52184.0,13,11,2,5,WALLET,HIGH_VALUE,0.14285714285714285,0.7857142857142857,0.35714285714285715,1,1,1,0.5692857142857143,1,1,RETRY_PAYMENT,0.9,0.5123571428571428,1,24999.0,24999.0,10246.73297142857,12808.416214285713
cmtnyskpg024b3c6vhedattmx,TXN-00001747,1499.0,INR,ABANDONED,BANK_DECLINE,WALLET,1,443,True,18336.0,14,8,6,0,WALLET,NEW,0.4,0.5333333333333333,0.0,0,0,0,0.5333333333333333,0,1,SEND_WHATSAPP,1.05,0.56,0,1499.0,0.0,575.616,839.44
cmtnysktx024c3c6vy5ekn24v,TXN-00001748,1999.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,1,443,False,97965.0,30,21,9,3,WALLET,REGULAR,0.2903225806451613,0.6774193548387096,0.0967741935483871,1,0,0,0.44612903225806444,1,0,PAYMENT_LINK,1.12,0.49966451612903223,1,0.0,1999.0,642.1045935483869,998.8293677419355
cmtnysl3p024e3c6vamlttpaq,TXN-00001750,299.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,3,581,False,24448.0,18,16,2,3,UPI,HIGH_VALUE,0.10526315789473684,0.8421052631578947,0.15789473684210525,0,0,1,0.34894736842105245,1,0,PAYMENT_LINK,1.12,0.3908210526315788,0,0.0,0.0,75.12138947368418,116.85549473684206
cmtnyslht024h3c6vhpqyirhd,TXN-00001753,499.0,INR,ABANDONED,CARD_EXPIRED,UPI,0,127,True,35172.0,27,18,9,1,NETBANKING,REGULAR,0.32142857142857145,0.6428571428571429,0.03571428571428571,0,0,0,0.4289285714285714,1,0,SEND_EMAIL,0.82,0.3517214285714285,0,0.0,0.0,154.10545714285712,175.50899285714283
cmtnysm0v024l3c6vsts9dx49,TXN-00001757,9999.0,INR,ABANDONED,BANK_DECLINE,NETBANKING,0,385,True,8982.0,15,9,6,1,UPI,NEW,0.375,0.5625,0.0625,0,1,0,0.47812499999999997,1,0,SEND_WHATSAPP,1.05,0.50203125,0,0.0,0.0,3442.1557499999994,5019.810468750001
cmtnysmg5024o3c6vs6f0kqo6,TXN-00001760,499.0,INR,ABANDONED,AUTHENTICATION_FAILED,UPI,3,43,True,52245.0,22,15,7,0,WALLET,REGULAR,0.30434782608695654,0.6521739130434783,0.0,1,0,1,0.41739130434782595,1,1,PAYMENT_LINK,1.12,0.4674782608695651,0,499.0,0.0,149.9603478260869,233.271652173913
cmtnysmtv024r3c6v3f76ovo5,TXN-00001763,9999.0,INR,ABANDONED,USER_ABANDONED,UPI,3,503,True,10219.0,28,11,17,1,WALLET,AT_RISK,0.5862068965517241,0.3793103448275862,0.034482758620689655,0,1,1,0.28344827586206894,1,0,SEND_WHATSAPP,1.05,0.2976206896551724,0,0.0,0.0,2040.6235034482756,2975.909275862069
cmtnysmyn024s3c6v4jousbjd,TXN-00001764,9999.0,INR,FAILED,TIMEOUT,NETBANKING,3,27,False,10107.0,16,9,7,4,UPI,NEW,0.4117647058823529,0.5294117647058824,0.23529411764705882,0,1,1,0.31705882352941167,1,1,RETRY_PAYMENT,0.9,0.28535294117647053,1,9999.0,9999.0,2282.5952470588227,2853.244058823529
cmtnysn71024u3c6vgd9v5pyr,TXN-00001766,3499.0,INR,ABANDONED,AUTHENTICATION_FAILED,NETBANKING,1,200,True,59784.0,21,12,9,3,WALLET,NEW,0.4090909090909091,0.5454545454545454,0.13636363636363635,1,0,0,0.44136363636363635,1,1,PAYMENT_LINK,1.12,0.4943272727272728,0,3499.0,0.0,1111.9185818181818,1729.6511272727275
cmtnysnqk024y3c6vilxyz308,TXN-00001770,2499.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,3,433,True,32652.0,26,18,8,0,NETBANKING,REGULAR,0.2962962962962963,0.6666666666666666,0.0,0,0,1,0.3622222222222221,0,0,PAYMENT_LINK,1.12,0.4056888888888888,1,0.0,2499.0,651.7391999999998,1013.8165333333332
cmtnysnuv024z3c6v3igx2g03,TXN-00001771,14999.0,INR,FAILED,INSUFFICIENT_FUNDS,CARD,3,383,False,11172.0,17,6,11,0,WALLET,AT_RISK,0.6111111111111112,0.3333333333333333,0.0,0,1,1,0.1416666666666666,0,1,STOP,0.0,0.0,0,14999.0,0.0,1529.8979999999992,0.0
cmtnysnyv02503c6vtf2bng28,TXN-00001772,3499.0,INR,FAILED,TIMEOUT,UPI,3,397,False,89830.0,29,26,3,3,UPI,HIGH_VALUE,0.1,0.8666666666666667,0.1,1,0,1,0.6816666666666665,1,1,RETRY_PAYMENT,0.9,0.6134999999999999,1,3499.0,3499.0,1717.3091999999997,2146.6364999999996
cmtnyso3c02513c6vmse2ckxi,TXN-00001773,14999.0,INR,ABANDONED,USER_ABANDONED,NETBANKING,3,129,True,7983.0,5,3,2,4,CARD,NEW,0.3333333333333333,0.5,0.6666666666666666,0,1,1,0.28833333333333333,0,1,SEND_WHATSAPP,1.05,0.30275,0,14999.0,0.0,3113.7924,4540.94725
cmtnysofz02543c6veu92uqes,TXN-00001776,999.0,INR,ABANDONED,CARD_EXPIRED,CARD,2,335,True,20055.0,8,5,3,2,WALLET,REGULAR,0.3333333333333333,0.5555555555555556,0.2222222222222222,0,0,1,0.30666666666666664,0,0,SEND_EMAIL,0.82,0.2514666666666666,0,0.0,0.0,220.57919999999996,251.21519999999995
cmtnysokf02553c6vym5jv56w,TXN-00001777,499.0,INR,FAILED,TIMEOUT,CARD,0,541,False,62790.0,21,14,7,2,NETBANKING,REGULAR,0.3181818181818182,0.6363636363636364,0.09090909090909091,1,0,0,0.6522727272727272,1,0,RETRY_PAYMENT,0.9,0.5870454545454545,0,0.0,0.0,234.34854545454542,292.9356818181818
cmtnysooo02563c6v8psjlzb2,TXN-00001778,499.0,INR,ABANDONED,TIMEOUT,CARD,0,224,True,39676.0,23,13,10,5,UPI,NEW,0.4166666666666667,0.5416666666666666,0.20833333333333334,0,0,0,0.5720833333333333,0,1,RETRY_PAYMENT,0.9,0.514875,1,499.0,499.0,205.53809999999996,256.922625
cmtnysoz702583c6velcj6svi,TXN-00001780,499.0,INR,ABANDONED,CARD_EXPIRED,CARD,1,324,True,19278.0,27,18,9,4,WALLET,REGULAR,0.32142857142857145,0.6428571428571429,0.14285714285714285,0,0,0,0.37821428571428567,0,0,SEND_EMAIL,0.82,0.31013571428571424,0,0.0,0.0,135.88482857142856,154.75772142857141
cmtnyspp9025e3c6v05ndfwu3,TXN-00001786,7999.0,INR,FAILED,TIMEOUT,CARD,2,324,False,6171.0,28,11,17,2,WALLET,AT_RISK,0.5862068965517241,0.3793103448275862,0.06896551724137931,0,1,1,0.35,1,0,RETRY_PAYMENT,0.9,0.315,0,0.0,0.0,2015.748,2519.685
cmtnyspxd025g3c6v7qafvvrv,TXN-00001788,3499.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,3,222,False,23936.0,27,16,11,0,UPI,NEW,0.39285714285714285,0.5714285714285714,0.0,0,0,1,0.2539285714285714,0,0,PAYMENT_LINK,1.12,0.2844,0,0.0,0.0,639.7171714285713,995.1156
cmtnysqey025k3c6vap2zojvq,TXN-00001792,9999.0,INR,FAILED,TIMEOUT,CARD,2,112,False,28128.0,9,8,1,0,NETBANKING,HIGH_VALUE,0.1,0.8,0.0,0,1,1,0.535,0,1,RETRY_PAYMENT,0.9,0.48150000000000004,1,9999.0,9999.0,3851.6148,4814.5185
cmtnysqnf025m3c6vopqirv9p,TXN-00001794,1999.0,INR,FAILED,NETWORK_ERROR,UPI,2,280,False,49760.0,28,16,12,3,UPI,NEW,0.41379310344827586,0.5517241379310345,0.10344827586206896,0,0,1,0.5055172413793103,1,0,RETRY_PAYMENT,0.9,0.4549655172413793,0,0.0,0.0,727.5808551724137,909.4760689655172
cmtnysr4f025q3c6vzjzs85u6,TXN-00001798,799.0,INR,FAILED,NETWORK_ERROR,UPI,3,327,False,13025.0,6,5,1,1,UPI,HIGH_VALUE,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,0,1,0.5428571428571428,1,0,RETRY_PAYMENT,0.9,0.48857142857142855,0,0.0,0.0,312.2948571428571,390.3685714285714
cmtnysr8g025r3c6vsyd4tmu1,TXN-00001799,499.0,INR,FAILED,USER_ABANDONED,WALLET,1,424,False,7479.0,5,3,2,4,NETBANKING,REGULAR,0.3333333333333333,0.5,0.6666666666666666,0,0,0,0.35833333333333334,0,0,RETRY_PAYMENT,0.9,0.3225,1,0.0,499.0,128.742,160.9275
cmtnysrcs025s3c6vz2cs7grf,TXN-00001800,9999.0,INR,ABANDONED,NETWORK_ERROR,NETBANKING,3,430,True,65360.0,27,16,11,1,CARD,NEW,0.39285714285714285,0.5714285714285714,0.03571428571428571,1,1,1,0.5103571428571428,0,0,RETRY_PAYMENT,0.9,0.45932142857142855,0,0.0,0.0,3674.203971428571,4592.754964285714
cmtnysrvm025w3c6vz0yiotpe,TXN-00001804,9999.0,INR,FAILED,INSUFFICIENT_FUNDS,WALLET,3,544,False,12132.0,14,12,2,4,CARD,HIGH_VALUE,0.13333333333333333,0.8,0.26666666666666666,0,1,1,0.3033333333333334,1,0,PAYMENT_LINK,1.12,0.33973333333333344,0,0.0,0.0,2183.7816000000003,3396.993600000001
cmtnysrzs025x3c6vb8o2vd10,TXN-00001805,14999.0,INR,FAILED,AUTHENTICATION_FAILED,UPI,0,508,False,9984.0,7,6,1,1,CARD,HIGH_VALUE,0.125,0.75,0.125,0,1,0,0.40625,1,0,PAYMENT_LINK,1.12,0.45500000000000007,0,0.0,0.0,4387.2074999999995,6824.545000000001
cmtnysspz02633c6vthdqpwvp,TXN-00001811,7999.0,INR,ABANDONED,NETWORK_ERROR,UPI,3,156,True,27720.0,8,7,1,3,UPI,HIGH_VALUE,0.1111111111111111,0.7777777777777778,0.3333333333333333,0,1,1,0.5544444444444444,1,0,RETRY_PAYMENT,0.9,0.499,1,0.0,7999.0,3193.2007999999996,3991.501
cmtnyssvf02643c6vtnowl6he,TXN-00001812,9999.0,INR,ABANDONED,NETWORK_ERROR,CARD,2,520,True,15132.0,16,6,10,1,CARD,AT_RISK,0.5882352941176471,0.35294117647058826,0.058823529411764705,0,1,1,0.4441176470588235,0,0,RETRY_PAYMENT,0.9,0.3997058823529412,0,0.0,0.0,3197.3272941176465,3996.659117647059
cmtnysuc3026f3c6vmwrqhz8b,TXN-00001823,4999.0,INR,ABANDONED,AUTHENTICATION_FAILED,CARD,1,571,True,20772.0,14,12,2,4,WALLET,HIGH_VALUE,0.13333333333333333,0.8,0.26666666666666666,0,0,0,0.4533333333333334,0,0,PAYMENT_LINK,1.12,0.5077333333333335,0,0.0,0.0,1631.6736000000003,2538.158933333334
cmtnysun9026h3c6v857adhhr,TXN-00001825,24999.0,INR,FAILED,NETWORK_ERROR,UPI,2,340,False,2661.0,4,1,3,2,WALLET,AT_RISK,0.6,0.2,0.4,0,1,1,0.2599999999999999,0,0,RETRY_PAYMENT,0.9,0.2339999999999999,0,0.0,0.0,4679.812799999998,5849.765999999998
cmtnysv1e026k3c6vnp8gyqow,TXN-00001828,24999.0,INR,ABANDONED,AUTHENTICATION_FAILED,CARD,2,310,True,13699.0,18,7,11,5,CARD,AT_RISK,0.5789473684210527,0.3684210526315789,0.2631578947368421,0,1,1,0.25894736842105265,0,0,PAYMENT_LINK,1.12,0.290021052631579,0,0.0,0.0,4660.866189473684,7250.236294736844
cmtnysv5s026l3c6v0a979ix7,TXN-00001829,1999.0,INR,ABANDONED,INSUFFICIENT_FUNDS,CARD,3,429,True,24448.0,18,16,2,3,UPI,HIGH_VALUE,0.10526315789473684,0.8421052631578947,0.15789473684210525,0,0,1,0.41894736842105246,0,0,PAYMENT_LINK,1.12,0.4692210526315788,0,0.0,0.0,602.9825684210524,937.9728842105261
cmtnysv9u026m3c6v4kvr0852,TXN-00001830,9999.0,INR,ABANDONED,NETWORK_ERROR,NETBANKING,2,254,True,24282.0,11,9,2,3,WALLET,HIGH_VALUE,0.16666666666666666,0.75,0.25,0,1,1,0.5275,1,1,RETRY_PAYMENT,0.9,0.47475,0,9999.0,0.0,3797.6202,4747.02525
cmtnysvjd026o3c6vh9yf6rgg,TXN-00001832,299.0,INR,FAILED,AUTHENTICATION_FAILED,NETBANKING,0,246,False,58942.0,19,13,6,5,WALLET,REGULAR,0.3,0.65,0.25,1,0,0,0.4625,1,0,PAYMENT_LINK,1.12,0.5180000000000001,1,0.0,299.0,99.56700000000001,154.88200000000003
cmtnysw3h026t3c6vrg5wrqjd,TXN-00001837,799.0,INR,FAILED,TIMEOUT,CARD,1,75,False,8120.0,7,2,5,5,CARD,AT_RISK,0.625,0.25,0.625,0,0,0,0.39625,0,0,RETRY_PAYMENT,0.9,0.356625,0,0.0,0.0,227.9547,284.943375
cmtnysx2002713c6vdplcmc0b,TXN-00001845,9999.0,INR,FAILED,AUTHENTICATION_FAILED,CARD,0,223,False,91630.0,25,22,3,3,NETBANKING,HIGH_VALUE,0.11538461538461539,0.8461538461538461,0.11538461538461539,1,1,0,0.5126923076923077,0,0,PAYMENT_LINK,1.12,0.5742153846153847,1,0.0,9999.0,3691.0154769230767,5741.579630769232
cmtnysxr902743c6v21meecy0,TXN-00001848,3499.0,INR,FAILED,INSUFFICIENT_FUNDS,UPI,0,303,False,1956.0,4,1,3,2,UPI,AT_RISK,0.6,0.2,0.4,0,0,0,0.28999999999999987,0,0,PAYMENT_LINK,1.12,0.32479999999999987,1,0.0,3499.0,730.5911999999996,1136.4751999999996
cmtnysyf602793c6vcpwgb7db,TXN-00001853,9999.0,INR,FAILED,AUTHENTICATION_FAILED,WALLET,0,442,False,89493.0,26,23,3,1,WALLET,HIGH_VALUE,0.1111111111111111,0.8518518518518519,0.037037037037037035,1,1,0,0.5825925925925924,1,1,PAYMENT_LINK,1.12,0.6525037037037036,1,9999.0,9999.0,4194.247199999999,6524.384533333332
cmtnysz7d027f3c6vafz7j0v1,TXN-00001859,1499.0,INR,ABANDONED,TIMEOUT,UPI,2,510,True,8256.0,12,8,4,3,UPI,REGULAR,0.3076923076923077,0.6153846153846154,0.23076923076923078,0,0,1,0.5846153846153846,1,0,RETRY_PAYMENT,0.9,0.5261538461538462,1,0.0,1499.0,630.9636923076923,788.7046153846154
cmtnyszu7027i3c6v44w7t1e9,TXN-00001862,7999.0,INR,FAILED,USER_ABANDONED,NETBANKING,0,92,False,48192.0,28,16,12,4,CARD,NEW,0.41379310344827586,0.5517241379310345,0.13793103448275862,0,1,0,0.41206896551724137,0,1,RETRY_PAYMENT,0.9,0.37086206896551727,0,7999.0,0.0,2373.220551724138,2966.5256896551728
cmtnyszyi027j3c6v9vp2whu8,TXN-00001863,4999.0,INR,ABANDONED,BANK_DECLINE,CARD,3,485,True,28128.0,9,8,1,0,NETBANKING,HIGH_VALUE,0.1,0.8,0.0,0,0,1,0.505,0,0,SEND_WHATSAPP,1.05,0.53025,1,0.0,4999.0,1817.6363999999999,2650.71975
cmtnyt02z027k3c6vaj25hb7k,TXN-00001864,9999.0,INR,ABANDONED,CARD_EXPIRED,WALLET,0,582,True,8784.0,5,2,3,3,UPI,AT_RISK,0.5,0.3333333333333333,0.5,0,1,0,0.23833333333333329,0,0,SEND_EMAIL,0.82,0.1954333333333333,0,0.0,0.0,1715.8283999999994,1954.1378999999995
